Handle,Title,"Body (HTML)",Vendor,Type,Tags,Published,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","SEO Title","SEO Description","Google Shopping / Google Product Category","Google Shopping / Gender","Google Shopping / Age Group","Google Shopping / MPN","Google Shopping / AdWords Grouping","Google Shopping / AdWords Labels","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code","Cost per item",Status
g5420lh-electromatic-hollowbody-guitar-orange-stain-630,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/6935131f9ac319498058d05d2f40a5fb.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
g5420lh-electromatic-hollowbody-guitar-orange-stain-630,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/c175baf1f98b6f764ad4e50788f5487f.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
martin-d-17m-acoustic-guitar-natural-946,"Martin D-17M Acoustic Guitar - Natural","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Powerful dreadnought bodied guitar with natural satin finish</li><li>Sikta spruce top with shaded gloss finish</li><li>Solid mahogany back and sides with satin finish</li><li>Solid East Indian rosewood fingerboard and bridge</li><li>Select hardwood neck with modified low oval profile</li><li>20 frets with short pattern diamond and squares position inlays</li><li>Nickel open-geared tuners with butterbean knobs</li><li>Tortoise brown body binding</li><li>Delmar tortoise pickguard</li><li>Includes Martin hardcase</li></ul><p>For over 175 years, Martin has built a reputation for building some of the finest instruments in the world, used by top artists and highly sought after by avid players.The Martin D-17M Acoustic Guitar harks back to the look of Martin's early Style 17 guitar, which had a distinctive stripped-back, raw feel. The D-17M features the much loved and desired dreadnought body which is more than capable of producing blistering rock tones and yielding gentle finger-picked whispers. </p><p>The top is built from Solid Sikta Spruce, a North American tonewood that is a popular choice in the construction of high-end acoustic guitars. Sikta Spruce has the enviable combination of being more lightweight than mahogany whilst having exceptional resilience, strength and elasticity. This gives the guitar a range of diverse tonal qualities from deep Lows, through warm Mids to crisp Highs without becoming laborious to hold. The top is reinforced using an A-Frame bracing technique, giving further strength to the body to prevent the chance of buckling over time as well as giving a very secure feel to the body.</p><p>The back and sides of the guitar are built from Solid Genuine Mahogany, a naturally dense and warm sounding wood that reinforces the mid to low range frequency output of the guitar to give a denser character to the guitar's sound output. The bellied design of the bridge, coupled with the mahogany back and sides, encourages the guitar to project a naturally fuller sound. Due to the dreadnought body you don't have to dig in to get a lot of volume out of this guitar as it packs a punch all by itself.</p><p>The neck is cut to the Modified Low Oval profile, which creates a comfortable playing position. The neck has a generous 25.4"""" scale length, which is home to 20 very playable frets. The fingerboard width at the nut is 1-11/16"""" extending to 2-1/8"""" at the 12th fret. Although some fingerstyle players may prefer a 1-1/3"""" width at the nut, the guitar is still very accommodating giving a very agreeable playing surface.</p><p>The fingerboard has been from crafted solid East Indian rosewood and contains 14 clear frets with a total number of 20 frets, and is matched with a headplate of the same material.</p><p>The body is sealed with Tortoise colour binding. Extra protection has been given to the top with a Shaded Gloss finish</p></div></div></div>",mysite,guitar,"Martin Guitars",TRUE,,,,,,,946-946-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/1d8d6082eb9991cee452b71d3ba6928a.jpeg,1,,FALSE,"Martin D-17M Acoustic Guitar - Natural","Martin D-17M Acoustic Guitar - Natural",,,,,,,,,,,,,,,Kg,,,active
martin-d-17m-acoustic-guitar-natural-946,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/71b5484319f0fda7fb73c829912712a4.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
taylor-baby-taylor-bt1-left-handed-acoustic-guitar-natural-1105,"Taylor Baby Taylor BT1 Left-Handed Acoustic Guitar - Natural","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Left-handed model of the popular 3/4 size dreadnought acoustic guitar</li><li>Sitka spruce top with natural finish</li><li>X-bracing top reinforcement for stability</li><li>Layered sapele back and sides with varnish finish</li><li>Tropical American mahogany neck with varnish finish</li><li>Ebony fingerboard with 6mm dot inlays</li><li>Die-cast chrome tuning machines uphold tuning integrity securely</li><li>Includes gig bag and Elixir phosphor bronze light guitar strings</li><li>Left-handed model - pictures are for illustrative purposes only</li></ul><p>The Taylor Baby Taylor BT1 Left-Handed Acoustic Guitar in natural finish is the perfect model for lefties who are looking for the perfect travelling companion. The 3/4-scale means that the Baby Taylor BT1 left-handed model is ultra-portable, stowing away in your luggage perfectly. But do not be fooled by its diminutive size, as it is more than capable of holding its own in terms of power and timbre. Whether you're an adult who prefers smaller body proportions on your guitar, or you are looking for a fine model for a child to get started on their musical journey, this is the model you've been looking for.</p><h3> Small and Perfectly Formed </h3><p>The Taylor BT1 utilises the classic dreadnought shape in a scaled-down form, giving it the ability to generate a forceful blow with ample projection. The top is crafted from solid Sitka spruce - a Taylor favourite -, which is highly regarded due to its ability to resonate with ease, producing a powerful projection that is tempered with a crisp and articulate edge. Paired with layered sapele back and sides, the Baby Taylor delivers a full-bodied sound that belies its size and weight.</p><p>The exact dimensions of the instrument are: Body Length: 15 3/4"""", Body Width: 12 1/2"""", Body Depth: 3 3/8"""". The delightful natural finish is treated to a protective layer of varnish, which increases the resilience of the tonewoods with regard to changes in humidity and temperature. Adding to the understated visual appearance of the top is a single-ring rosette that encases the soundhole.</p><h3>Sapele Neck, Ebony Fingerboard</h3><p>Fitted to the Taylor Baby Taylor BT1 via an expertly crafted finger joint is a sapele neck, which accentuates the colourful tone produced in the body. The neck width is 1-11/16"""", which allows you to wrap your fingers around it comfortably. Married to the neck is a 19-fret ebony, which is adorned with 6mm dot position inlays to guide your way in style. The neck is treated to a varnish finish to preserve its smooth playing feel throughout each and every performance.</p><h3>Stable Taylor Hardware</h3><p>The headstock of the Baby Taylor BT1 left-handed model is equipped with die-cast chrome tuning machines, which uphold the string's tuning integrity with absolute precision. The Nubone nut and saddle create an effective partnership that maintains string tension and stability throughout each and every performance.</p><p>Taylor has even included a gig bag with the Baby Taylor BT1 left-handed model, as well as Elixir Phosphor Bronze Light strings. Therefore, as soon as yours arrives, you can either hit the road or start playing.</p></div></div></div>",mysite,guitar,"Taylor Guitars",TRUE,,,,,,,1105-1105-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/415739ffc3a8f94ccc5965f24c5709f4.jpeg,1,,FALSE,"Taylor Baby Taylor BT1 Left-Handed Acoustic Guitar - Natural","Taylor Baby Taylor BT1 Left-Handed Acoustic Guitar - Natural",,,,,,,,,,,,,,,Kg,,,active
taylor-baby-taylor-bt1-left-handed-acoustic-guitar-natural-1105,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/d9eed30794ed42e574bc94d8b6e30188.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
taylor-baby-taylor-bt1-left-handed-acoustic-guitar-natural-1105,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/b064a6d6994aa9bd2a56b566d9574a8a.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
g9500-jim-dandy-flat-top-vintage-sunburst-644,"G9500 Jim Dandy Flat Top - Vintage Sunburst","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Agathis body with beautiful vintage sunburst finish </li><li>Parlour shape guitar offers lush tones in compact form </li><li>Steel reinforced nato neck with C shape profile</li><li>Rosewood fingerboard with 18 vintage-style frets adorned with pearloid dot inlays</li><li>Open-gear die-cast tuning machines with precise control</li><li>Rosewood top-load bridge with ompensated PPS saddles </li><li>1-ply white pickguard with """"G"""" graphic</li> </ul><p>At this price this little gem is an absolute bargain. But who is Jim Dandy, and why is his name on the headstock? When you consider that the Gretsch G9500 is a decent parlour and under</p></div></div></div>",mysite,guitar,"Gretsch Guitars",TRUE,,,,,,,644-644-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/827d97d7e5e6e103208e87367f1c362e.jpeg,1,,FALSE,"G9500 Jim Dandy Flat Top - Vintage Sunburst","G9500 Jim Dandy Flat Top - Vintage Sunburst",,,,,,,,,,,,,,,Kg,,,active
g9500-jim-dandy-flat-top-vintage-sunburst-644,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/5a62ed93bf0f226c49783a0397c2dafd.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
taylor-2017-110ce-left-handed-electro-acoustic-guitar-natural-1014,"Taylor 2017 110ce Left Handed Electro Acoustic Guitar - Natural","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Top quality left handed Taylor dreadnought cutaway from the 100 Series</li><li>Ideal for strummers and fingerpicking players alike</li><li>Fantastic range of projection and tone thanks to Sitka Spruce top</li><li>Layers of walnut makes up the back and sides for a unique sound and appearance</li><li>Signature Taylor neck with slim profile with comfortable 1 11/16-inch nut width</li><li>Slick ebony fingerboard featuring 4mm dot Italian acrylic inlays</li><li>Innovative Expression System 2 behind-the-saddle pickup</li><li>Venetian cutaway facilitates full access to the higher registers of the neck</li><li color:="""" red;""""="""" style="""">Image for illustrative purposes only - model is left-handed.</li></ul><p>It is a certainty that the Dreadnought is still one of the most popular and traditional acoustics in the world. As time ticks on, Taylor have continued to work on the Dreadnought to keep it up-to-date, including more modern appointments to improve its sound and feel. The 110ce is a sublime, left handed dreadnought with a Venetian cutaway hailing from Taylor's 100 Series, designed to work perfectly in every style of guitar-playing.</p><h3>Dreadnought Cutaway</h3><p>Whether you prefer strumming chords or fingerpicking, the 110ce is designed to suit both thanks to its Venetian Dreadnought cutaway design. The cutaway body allows full access to all frets that the neck has to offer, even the higher registers.</p><p>Taylor have chosen Sitka Spruce with a forward shifted bracing pattern to construct the soundboard. Sitka spruce is an excellent tonewood which offers a superb range of projection and frequencies. The back and sides of the 110ce are made up of layered walnut, adding crisp highs and deep low end tones to the guitar's expansive frequency range.</p><h3>Neck</h3><p>A significant feature of the 110ce is the signature thin-profile sapele neck with varnish finish fitted to the body by a scarf joint. The neck has a welcoming 1 11/16 inch nut width combined with the Venetian cutaway body shape. The neck is topped with an ebony fingerboard, which features 20 frets decorated with 4mm dot Italian acrylic inlays.</p><h3>ES2 Electronics</h3><p>The remarkable Expression System 2 pickup, known for its unique behind-the-saddle design is used to amplify the 110ce. The ES2 has three individually calibrated pickup sensors which accurately translate your acoustic voice. The pickup works with Taylor's custom-designed """"professional audio""""-grade preamp to give you a responsive, dynamic sound. Simple Volume and Tone controls facilitate each sound amendment, guaranteeing that it sounds excellent through any amp or PA system.</p><h3>Hardware</h3><p>The Taylor 110ce is kitted out with gig-ready hardware, such as the chrome tuners on the headstock and the Tusq nut and Micarta saddle which enhance sustain for a fuller, more balanced sound. The body top has a decorative three ring soundhole rosette and black pickguard to protect the soundboard against dirt and scratches. Taylor always build exquisite acoustic guitars, and the left handed 110ce is yet another model that sets an example.</p></div></div></div>",mysite,guitar,"Taylor Guitars",TRUE,,,,,,,1014-1014-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/715debec7aa463d7718749a56de00059.jpeg,1,,FALSE,"Taylor 2017 110ce Left Handed Electro Acoustic Guitar - Natural","Taylor 2017 110ce Left Handed Electro Acoustic Guitar - Natural",,,,,,,,,,,,,,,Kg,,,active
taylor-2017-110ce-left-handed-electro-acoustic-guitar-natural-1014,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/ac51a7cbdbb0b376bc922c6d2ef40326.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
taylor-2017-110ce-left-handed-electro-acoustic-guitar-natural-1014,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/86866a91cf89d7d04c891bb0193c7ffe.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
martin-d-15m-acoustic-guitar-with-case-natural-943,"Martin D-15M Acoustic Guitar with Case - Natural","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Made with high quality materials to generate that definitive Martin acoustic timbre</li><li>Based on Martin models from the 1940s</li><li>Solid Sitka spruce top with A-Frame ''X-1'' bracing</li><li>Solid mahogany back and sides creates a balanced tone</li><li>Solid mahogany neck with modified low oval profile for easy playability</li><li>Single ring rosette around the soundhole and tortoise pickguard</li><li>Comes with a free guitar case as supplied by Martin</li></ul><p>With over 180 years of experience crafting and building guitars of an excellent standard, Martin have maintained this tradition in the form of the D-15M acoustic guitar. The D-15M takes a lot of influence from models which precede this, from as far back as the 40s. The distinctive dreadnought body profile has been revered by many guitarists over the years. A superior blend of tonewood has been employed to allow the D-15M to resonate freely and generate a full-bodied, vintage acoustic voice.</p><h3>DREADNOUGHT BODY</h3><p>As per many previous, classic Martins, the D-15M is shaped to the dreadnought profile and hails from the 15 Series. The dreadnought shape is one of the leading types of guitar body profiles and it has the ability to produce a mighty sustain with a deep tonal range. The body shape enhances the sound that the guitar is capable of producing but also looks the part whether you're playing for pleasure or in the studio.</p><h3>BEAUTIFUL BLEND OF TONEWOODS</h3><p>The conventional dreadnought D-15M guitar is given a solid sitka spruce top because of its flexibility and capacity to project a dynamic, articulate range of tones which works whether you prefer fingerstyle playing or strumming big chords. In order to bolster the stability of the soundboard, Martin have used A-Frame ''X-1'' bracing beneath the top which is a tried and tested technique that helps to improve the tonal range of the guitar while ensuring a strong playing feel.</p><p>The back and sides are built out of solid mahogany, known for its rich, dark tone and ability to resonate. Solid mahogany has a strong sound full of volume but its darker tone makes it a handy accomplice if you're singing along as it leaves room for your voice. Joined to the body is a solid mahogany neck with a modified low oval profile for comfortable playability. The neck is long with a scale length of 25.4 inches and has a 20-fret East Indian rosewood fingerboard atop of it. Of the 20 frets, 14 are open (unlike other acoustic guitars), so you can experiment freely with those higher notes without getting uncomfortable. To help you along the frets are sophisticated diamond and square position inlays.</p><h3>HARDWARE AND FINISH</h3><p>To uphold tuning integrity with accuracy and precision, Martin have fitted nickel open geared tuning machines with butterbean knobs to the headstock. The belly style bridge is constructed from solid East Indian rosewood and it has a firm connection between the body and the strings so that you can play on for hours with confidence.</p><p>A single ring rosette decorates the soundhole and is accompanied by a tortoise pickguard which offers added protection against scratches. The rosette and pickguard also give the D-15M guitar a very slick finish to its appearance.</p><p>The Martin D-15M Acoustic Guitar is packed with premium features to give you an enticing instrument that has a vintage, full-bodied acoustic sound that stands out from the rest. To further protect your brand new guitar whether on the road or in safe storage, Martin have supplied a guitar case to go with the D-15M.</p></div></div></div>",mysite,guitar,"Martin Guitars",TRUE,,,,,,,943-943-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/f033497b044cf5a978f9c612a9abee11.jpeg,1,,FALSE,"Martin D-15M Acoustic Guitar with Case - Natural","Martin D-15M Acoustic Guitar with Case - Natural",,,,,,,,,,,,,,,Kg,,,active
martin-d-15m-acoustic-guitar-with-case-natural-943,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/5f6d3b5cf55bf3532cec6c5bdd1a1fc6.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
g9511-single-0-parlor-acoustic-guitar-appalachia-burst-653,"G9511 Single-0 Parlor Acoustic Guitar - Appalachia Burst","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li> Diminutive parlor body produces a hearty timbre </li><li> Laminated mahogany back and sides establishes a vibrant energy </li><li> Reinforced solid spruce top projects a confident output </li><li> Quartersawn bracing prevents unwanted buckling or warping </li><li> Mahogany neck with aged white binding offers a full-scale length </li><li> 19 fret rosewood fingerboard with mother-of-pearl diamond inlays </li><li> Gorgeous Appalachian cloudburst finish sets the vintage tone </li><li> Gig-ready hardware meticulously upholds tension and tuning integrity </li><li> Classic styling with modern sensibilities to suit every player </li></ul><p>The Gretsch Style 1 G9511 Single-0 Parlor Acoustic Guitar in Appalachia Cloudburst is a glorious addition to their Roots Collection of acoustic guitars. Resurrecting a level of design, detail, and craftsmanship from a bygone era, from a time when travellers would wander across the USA with little more than the clothes on their back, and a guitar in their hands, the G9511 is perfect for blues, bluegrass, country, and folk fans who want to recapture the authenticity of that time.</p><h3> Beautiful parlor body </h3><p>As we've come to expect from Gretsch, the G9511 single-0 is lovingly crafted using high quality tonewoods to produce a rich timbre. Shaped to the diminutive parlor body shape, the guitar may be small, but it boasts a sophisticated character with an impressive dynamic range.</p><p>The body back and sides are built using laminated mahogany, which establishes a confident mid-range tonal foundation. The use of laminate wood also gives the body greater resilience in handling changes in humidity and temperature, making it great for travelling with. The top is built from solid spruce, a fantastic choice for use as the soundboard due to its willingness to resonate enthusiastically. Reinforced using quartersawn X-bracing, the top can move freely to produce a powerful output, without capitulating to unwanted buckling or warping.</p><h3> Sturdy mahogany neck </h3><p>Fitted to the body is a 24.875-inch scale length mahogany neck, which provides a generous playing support that is as solid as they come. Treated to a satin finish, your fret hand is given the freedom to roam without stickiness or tackiness from impeding your movement. Shaped to the slim """"C"""" profile, the neck sits comfortably in the hand. Paired with the neck is a 19-fret rosewood fingerboard, which is adorned with mother-of-pearl diamond inlays to guide you.</p><h3> Gig-ready hardware </h3><p>Starting at the headstock, you'll find vintage-style open-back tuning machines, which work dutifully alongside the bone nut to ensure uniform string tension and tuning integrity. The body is home to a rosewood bridge, which anchors each string securely to optimise intonation and sustain. Aged white neck binding traces from the headstock to the body, complementing the exquisite Appalachia Cloudburst finish perfectly.</p><p>The Gretsch Style 1 G9511 Single-0 Parlor Acoustic Guitar in Appalachia Cloudburst is perfect across a wide range of musical styles, and is suited to both fingerstyle and flatpicking. Whether you're performing solo or as part of an ensemble, the vibrant timbre of this beauty is astounding for its size.</p></div></div></div>",mysite,guitar,"Gretsch Guitars",TRUE,,,,,,,653-653-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/9d89edbda2cd0bfe5fc7f8a2ce3229c5.jpeg,1,,FALSE,"G9511 Single-0 Parlor Acoustic Guitar - Appalachia Burst","G9511 Single-0 Parlor Acoustic Guitar - Appalachia Burst",,,,,,,,,,,,,,,Kg,,,active
g9511-single-0-parlor-acoustic-guitar-appalachia-burst-653,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/a0c547963bf6d21d4c7332334e24f728.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
g9511-single-0-parlor-acoustic-guitar-appalachia-burst-653,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/c8dd5816f99ee126e238868af45ef2a4.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
g9511-single-0-parlor-acoustic-guitar-appalachia-burst-653,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/3a92323570089a4bed28970a28989028.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
g9511-single-0-parlor-acoustic-guitar-appalachia-burst-653,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/674946ed858cfc0385cce99f0abc319c.jpeg,5,,,,,,,,,,,,,,,,,,,,,,
g9511-single-0-parlor-acoustic-guitar-appalachia-burst-653,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/2283648daf5eef12bd96913d8b0ef73a.jpeg,6,,,,,,,,,,,,,,,,,,,,,,
g9511-single-0-parlor-acoustic-guitar-appalachia-burst-653,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/2d5c1f2420678cec2e36fdce75fd752a.jpeg,7,,,,,,,,,,,,,,,,,,,,,,
taylor-312ce-electro-acoustic-guitar-natural-1058,"Taylor 312ce Electro Acoustic Guitar - Natural","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Grand Concert body with Venetian cutaway is the smallest full-size Taylor body profile</li><li>Natural gloss finish Sitka spruce top offers great sound clarity</li><li>Forward shifted bracing pattern with relief rout</li><li>Solid sapele back and sides with satin finish consistently produces a wide range of tones</li><li>Tropical mahogany neck with satin finish feels really comfortable to play</li><li>Taylor's groundbreaking Expression System 2 electronics onboard for playing through an amp</li><li>Includes Taylor deluxe brown hardshell case for added protection</li></ul><p>One of Taylor's most affordable solid body guitars, the Taylor 312ce takes the comfortable, small-bodied Grand Concert shape and decks it out with a solid Sitka spruce top and solid sapele back and sides, along with the Taylor Expression System (ES) providing an uncomplicated but incredibly natural plugged-in tone. The compact size of the Grand Concert, with its dramatically tapered waist keeping overtones in check, and its wider neck that is a godsend for complex fingerings as is the shorter, 24 7/8-inch, scale length, make the Taylor 312ce Electro Acoustic Guitar extremely comfortable play.</p><p>In place for the top of the guitar is solid Sitka spruce, providing its trademark bright tone with clarity and articulation across a broad dynamic range. It doesn't end there for this tonewood, as you'll find in the years to come, as it ages very well, picking up characteristics individual to each guitar, as it is played in.</p><p>With a tone that is similar to mahogany, though with a little more sparkle in its trebles, solid sapele is in place at the back and sides. Well-balanced this wood responds to just about any style of play.</p><p>Matching the guitar's beautiful tone is a playing surface worthy of it; with the Taylor 312ce Guitar's tropical mahogany neck topped by a 20-fret ebony fingerboard with large pearl dot inlays complimenting the instrument perfectly.</p><h3>Taylor Expression System (ES) Electronics</h3><p>Ensuring nothing is lost in translation, the Taylor Expression System captures the true acoustic voice of the Taylor 312ce Electro Acoustic Guitar and presents it perfectly through your amp or P.A system. This it does with a combination of the Dynamic Body Sensor (mounted to the soundboard) and the Dynamic String Sensor (embedded beneath the fretboard), to capture a realistic image of the guitar. These join a discrete preamp, which is outfitted with an uncomplicated trio of controls: Volume, Bass, and Treble.</p></div></div></div>",mysite,guitar,"Taylor Guitars",TRUE,,,,,,,1058-1058-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/3465a48207cb17ce3bcc2c3ecdfa3cab.jpeg,1,,FALSE,"Taylor 312ce Electro Acoustic Guitar - Natural","Taylor 312ce Electro Acoustic Guitar - Natural",,,,,,,,,,,,,,,Kg,,,active
taylor-312ce-electro-acoustic-guitar-natural-1058,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/c4bfc69fe972ede3880caf3abd7418eb.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
taylor-312ce-electro-acoustic-guitar-natural-1058,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/061118edf83a52e7f7ea3e73a30ba8b8.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
