Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
martin-00-17se-grand-concert-electro-acoustic-guitar-black-smoke-948,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/8991f960d071e88499b8dc14bcef8afe.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
martin-00-17se-grand-concert-electro-acoustic-guitar-black-smoke-948,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/df97ca5e6e07c5615e3ba96a65a2e2ea.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
martin-00-17se-grand-concert-electro-acoustic-guitar-black-smoke-948,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/13465384340f7b9256b0531f0e61b3ca.jpeg,5,,,,,,,,,,,,,,,,,,,,,,
gibson-2016-j-45-custom-electro-acoustic-guitar-vintage-sunburst-421,Gibson 2016 J-45 Custom Electro Acoustic Guitar - Vintage Sunburst,"<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>The Gibson Custom Rosewood is a beautiful acoustic guitar with a classic dreadnought shape with a blend of new, conventional features</li><li>Solid Sitka</li></ul></div></div></div>",mysite,guitar,Gibson Guitars,TRUE,1,2,,,,,421-421-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/e56269fcf747274c4188d379e60fa945.jpeg,1,,FALSE,Gibson 2016 J-45 Custom Electro Acoustic Guitar - Vintage Sunburst,Gibson 2016 J-45 Custom Electro Acoustic Guitar - Vintage Sunburst,,,,,,,,,,,,,,,Kg,,,active
gibson-2016-j-45-custom-electro-acoustic-guitar-vintage-sunburst-421,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/eb277c3c04af65a9635d70e795f40c6a.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-2016-j-45-custom-electro-acoustic-guitar-vintage-sunburst-421,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/f7034985ddec8c77cc715a29cc6fb9d5.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
gibson-2016-j-45-custom-electro-acoustic-guitar-vintage-sunburst-421,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/98e2d5e0b7b2b6338b4f066e7a1ef8af.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
gibson-2016-j-45-custom-electro-acoustic-guitar-vintage-sunburst-421,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/f2764b74300761ffad4c77f3ef22c9c7.jpeg,5,,,,,,,,,,,,,,,,,,,,,,
g5439t-pro-jet-electric-guitar-silver-sparkle-652,G5439T Pro Jet Electric Guitar - Silver Sparkle,"<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Chambered basswood body with arched maple top and Silver Sparkle finish</li><li>Maple neck with rosewood fretboard</li><li>Filter'Tron humbucking pickups</li><li>Anchored Adjusto-Matic bridge with Bigsby licensed B50 vibrato tailpiece</li><li>Synthetic bone and chrome hardware</li><li>Fitted with D'Addario XL110 regular light strings</li></ul><p>The new Gretsch Electromatic G5439T Pro Jet models feature a host of appointments that are normally associated with models that carry a considerably higher price tag. For incredible tones, pro-level stage readiness and drop-dead gorgeous looks, the G5439T is an absolute must-have!</p><h3>Body</h3><p>The tonal versatility of the G5439T starts with the tonewood combination in the body. Dense basswood and bright-sounding maple have been employed to carry out the task of delivering a well-developed tonal output. The back is composed of a chambered basswood design, which creates a thick mid to low-end barrage with awesome levels of sustain. The arched maple top counters this with a distinctively bright and snappy charge.</p><p>The body is protected by a resilient coating of gloss polyurethane and gloss polyester, which both work hard to reduce the impact of wear and tear on the mouth-watering silver sparkle finish.</p><h3>Neck</h3><p>The slender maple neck assures a supportive and reassuring feel whilst playing. The rosewood fingerboard creates a confident playing surface on which to flex your creative muscles. The 12"""" fingerboard radius is a string bender's dream, allowing smooth bends and reducing the chance of note drop-off. Together the neck and fingerboard woods deliver """"tight"""" note articulation and a generous 24.6"""" scale length for the strings to resonate along, improving the overall sustain significantly.</p><h3>Electronics</h3><p>Two BlackTop Filter'Tron humbuckers at the neck and bridge position give the G5439T a deliciously """"fat"""" sound. At the neck position, sparkling lead/rhythm tones can be plucked out with the greatest of ease. The bridge pickup gives a nice, thumping rumble, that is great for chunky blues and rock licks. Flick the 3-way pickup selector switch to the centre position to combine a bit of both pickups for a swelling, mid-laden tone.</p><h3>Hardware</h3><p>Here is where the fun begins! Fitted to the G5439T is an anchored Adjusto-Matic bridge with a Bigsby licensed B50 vibrato tailpiece, offering an unbelievable level of creative control over your tone. Personal inflections can be squeezed into every single note, allowing you to truly put your stamp on every performance.</p><p>Vintage-style tuning machines ensure that once you dial in the tuning you want, it stays that way no matter how much you rock out onstage. The synthetic bone nut keeps the string spacing in-check so you can rest assured that no amount of string bending will throw it out of whack.</p><p>The G5439T Pro Jet is a delight to the ears, a feast for the eyes and a dream to play. Fitted with D'Addario XL110 Regular Light strings, you're good to go as soon as you get it.</p></div></div></div>",mysite,guitar,Gretsch Guitars,TRUE,1,2,,,,,652-652-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/ddc3a439afa92b2f54eafdca61c1a0d1.jpeg,1,,FALSE,G5439T Pro Jet Electric Guitar - Silver Sparkle,G5439T Pro Jet Electric Guitar - Silver Sparkle,,,,,,,,,,,,,,,Kg,,,active
g5439t-pro-jet-electric-guitar-silver-sparkle-652,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/b437446924f306d844019a570a15b6a6.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
ibanez-s670qm-electric-guitar-816,Ibanez S670QM Electric Guitar,"<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul> <li>Premium quality model from Ibanez S line of guitars</li> <li>Signature S body shape with double cutaway</li> <li>Mahogany body with a stunning quilted maple top</li> <li>Firmly joined with a maple neck which has the comfortable Wizard III profile</li> <li>Bound rosewood fingerboard feels just right in the hand</li> <li>Features 24 jumbo frets which provide plenty of playing space</li> <li>Equipped with a trio of Quantum pickups with HSH configuration</li> <li>Edge-Zero II tremolo bridge with stud lock function for precise tuning</li> </ul> <p>When it comes to leading and innovative electric guitars, Ibanez is a name that comes to mind. The S series of Ibanez guitars are incredibly well-designed, and the S670QM is just that. With its sculpted double cutaway body and a lightweight but sturdy build, the S670QM feels and sounds dreamy.</p> <h3>Body</h3> <p>As mentioned, the S670QM is shaped to the deep double cutaway shape which opens up access to the neck in its entirety. The body of the guitar sits well against the player, while its lightweight feel reduces fatigue onstage. The body is constructed from mahogany, producing rich, warm tones with clarity. Plus, the body features a quilted maple top that shines radiantly through the eye-catching finish.</p> <h3>Neck</h3> <p>The S670QM is fitted with a smooth maple neck which features the signature Ibanez Wizard III profile. The Wizard III neck is thin and flat which promotes faster playability. A bound rosewood fingerboard tops the neck which feels just right in the hand, facilitating grip and fret transitioning. The fingerboard hosts 24 frets, meaning you have a two-octave fretboard to explore fully. Offset white dot inlays decorate the frets to guide you along.</p> <h3>Quantum Pickups</h3> <p>The S670QM Spot Run is powered by a superb trio of Quantum pickups. The neck and bridge positions feature ceramic humbucking Quantum pickups, while the middle position employs an Alnico-powered Quantum single-coil pickup. The fusion of humbuckers and a single-coil pickup opens up a whole universe of tones, whether you're tearing out solos or using their responsive bass / midrange tones for complex chording.</p> <p>Master Volume and Tone controls allow you to shape your sound with precision, while a 5-way pickup switch blends and separates the pickups.</p> <h3>Hardware and Finish</h3> <p>The S670QM is fitted with an excellent Edge-Zero II tremolo bridge with a stud lock function that improves tuning stability even after plenty of heavy tremolo use. The tuners at the headstock also work alongside the bridge to ensure that each string remains in tune.</p> <p>The spectacular finish of this Spot Run model is matched up with Cosmo Black hardware. The S670QM Spot Run is yet another high quality electric guitar hailing from the Ibanez S line of first-rate instruments to appeal to the masses.</p></div></div></div>",mysite,guitar,Ibanez Guitars,TRUE,1,2,,,,,816-816-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/68e8f60e9583e043e70dc2b71eb05242.jpeg,1,,FALSE,Ibanez S670QM Electric Guitar,Ibanez S670QM Electric Guitar,,,,,,,,,,,,,,,Kg,,,active
ibanez-s670qm-electric-guitar-816,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/feff6d0ea76f5e1889a1feb97b70bf72.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-les-paul-less-plus-electric-guitar-fireburst-536,Gibson Les Paul Less Plus Electric Guitar - Fireburst,"<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li> Mahogany body with traditional body rout </li><li> Figured maple top in fireburst </li><li> Rosewood fingerboard with pearl trapezoid inlays </li><li> '57 and '57 classic plus humbucking pickups with mini-toggle coil-split</li><li> Includes hardshell case </li></ul><p>The Gibson USA 2015 Les Paul Less Plus electric guitar has some pretty nifty appointments that sit alongside classic features to create an impressive piece of craftsmanship. Whether you're new to the instrument, or are a seasoned pro, the Less Plus will blow you away.</p><h3> Classic Les Paul design </h3><p>The body has been crafted using a classic Gibson tonewood partnership with mahogany used in the back to create the robust mid to low-end growl, and figured maple top to add high end sensitivity and cut through with striking clarity. The mahogany has been treated to a traditional rout, which lightens the load of the Less Plus whilst retaining the tonewood's crucial timbre and power. The body is very easy to wield, which is great for beginners who are building up playing stamina. Touring player's backs will appreciate the weight relief too. The sublime Fireburst finish shines proudly - especially under hot stage lights -, whilst a protective layer of gloss lacquer keeps it preserved for years to come.</p><h3>Comfortable neck shape</h3><p>A hardy mahogany neck is fitted to the body, providing the perfect platform to run your hands along, with the rounded C profile delivering a substantial feel in the hand. Married to the neck is a sumptuous rosewood fingerboard, home to 22 highly playable frets, and bound to create a smooth playing feel. As with other 2015 models, the neck and fingerboard are now slightly wider (0.050 per side) in order to increase playing comfort and improve the execution of strings bends. Not only that, but every fingerboard is smoother thanks to a new sand/buffering application, as well as a new oil treatment.</p><h3>Peerless Gibson tones </h3><p>The Gibson USA 2015 Les Paul Less Plus has been fitted with a pickup complement of '57 Classic and '57 Classic Plus humbuckers in double black exposed coils - in the neck and bridge positions respectively. If you're not already familiar with these pickups, they're modelled closely on Gibson's coveted Patent Applied For (PAF) pickups. Based around an Alnico II magnet, the '57 Classic has balanced coils that give these beauties a slightly richer tone, whilst the enamel-coated wiring ensures that at higher gain, these two pups maintain their consistency very well. Gibson have enabled coil-splits on both pickups, allowing you to pull single-coil tones from the pickups and expand the tonal versatility of the '57s even further. Whatever style of music you play, you'll easily find the tone you want with these beauties.</p><h3>Gig-ready hardware</h3><p>The nickel tune-o-matic bridge upholds intonation rigorously and stop bar tailpiece, consistently providing a secure and anchored playing feel. The zero fret nut-patent applied for nut supports each string meticulously, assuring string tension no matter what tuning you select, or how hard you rock out.</p><h3>G Force tuning</h3><p>The Gibson G FORCE system allows you to tune your guitar easily, and quickly. The user interface features an LED display for each string, along with a simple menu layout for rapid navigation. Basic functions include: multi-string tuning - simply press the On button, strum all the strings once, and when all LEDs are green, all six strings are tuned; single-string tuning, which offers greater precision; tuning adjustment - scroll through tuning presets and select a different tuning to the one currently in use, G FORCE does the work for you; and finally you can return to standard tuning at any time easily. The G FORCE system is capable of executing many advanced functions including: saving customised tunings; adjusting individual strings rapidly; and even has a capo mode, which accurately tunes each string with reference to capo placement on the 1st to 6th frets - simply amazing!</p><p>Each model is supplied with a hardshell case that cradles your Less Plus snugly, keeping it safe from harm whether it's kept at home, in the studio, or on the road.</p><p>The Gibson USA 2015 Les Paul Less Plus is incredibly impressive. Reliable, tonally versatile, highly playable, lightweight, produces sustain that runs for miles, has stunning good looks, and even comes with a hardshell case, what more could you possibly want?</p></div></div></div>",mysite,guitar,Gibson Guitars,TRUE,1,2,,,,,536-536-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/dc0f583aad2971ab8effd11e7e420cd3.jpeg,1,,FALSE,Gibson Les Paul Less Plus Electric Guitar - Fireburst,Gibson Les Paul Less Plus Electric Guitar - Fireburst,,,,,,,,,,,,,,,Kg,,,active
gibson-les-paul-less-plus-electric-guitar-fireburst-536,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/9174dc97f7a97e7a843e8f1f1995024c.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-les-paul-less-plus-electric-guitar-fireburst-536,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/3afa84c52144239f146077bd9819c389.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
gibson-les-paul-less-plus-electric-guitar-fireburst-536,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/931943dea32af24c95ef744190f0ed51.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-explorer-hp-electric-guitar-heritage-cherry-434,Gibson 2017 Explorer HP Electric Guitar - Heritage Cherry,"<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Mahogany body protected by iconic Explorer pickguard </li><li>Classic Explorer body profile without weight relief</li><li>Sturdy mahogany neck shaped to the Explorer profile</li><li>496R and 500T ceramic humbuckers offer searing tones</li><li>Improved G-FORCE auto tuning system with smoother, quieter gears </li><li>Aluminium bridge and tailpiece uphold intonation and sustain dutifully</li><li>Includes specially designed Gibson hardshell case, premium strap, multi-tool, polishing cloth, and owner's manual</li></ul><p>The Gibson 2017 Explorer HP Electric Guitar pushes the rock monster to greater heights than ever before. We've all seen the Explorer gracing the stages around the world in the hands of some of rock and metal's legendary guitarists, but not have been quite like this. The 2017 Explorer HP is draws from its legacy, and combines classic features with modern appointments to makes this the go-to riff machine for the next generation.</p><h3> Lean, mean, shred machine </h3><p>The sophisticated Explorer body has been crafted using multi-matched mahogany, which is free from binding to maximise the natural effect of the tonewood's finish. The finish is protected by a slender yet highly resilient layer of smooth hi-gloss 90 sheen lacquer. Even without weight relief, this beauty comes in at under 5lbs, making it a lightweight and joyful guitar to wield on stage. The flat body contour, combined with the deep double-cutaway profile makes it very comfortable to reach the highest frets with ease.</p><h3> Fast-playing soloist neck </h3><p>Fitted to the body is a solid and reliable single-piece mahogany neck, which is fitted using a mortis and tenon joint to establish a firm connection, and reinforced using Franklin Titebond 50 adhesive. The neck is shaped to the Explorer slim taper profile, which is weighted to improve balance and therefore maximise playing comfort. The 2017 model also features a newly designed fast-access heel, which removes any obstacles from your path to offer unparalleled access to the highest notes.</p><p>Married to the neck is a truly sublime rosewood fingerboard, which is home to 22 frets that are adorned with Mother-of-Pearl dot position inlays to guide your way in style. The 2017 model's fingerboard has been increased in thickness, which lends itself beautifully to the enhanced playing comfort that is aimed at making this the ideal neck for those who like to perform elaborate fretboard gymnastics.</p><h3> Improved G-FORCE auto-tuning </h3><p>Gibson has equipped the 2017 Explorer HP with an updated version of their G-FORCE auto-tuning system. This sits at the back of the headstock, and gives you access to alternate tunings and adjustment with greater speed and accuracy. The improved synchronized spur gear system operates smoothly and quietly, and boasts a highly impressive 40:01:00 gear ratio - you can rest assured that once your tuning is set, it will remain that way no matter how hard you rock out.</p><h3> High-gain hardware </h3><p>Fitted in the neck and bridge position respectively are the 496R and 500T, a pair of ceramic Gibson pickups that are quite frankly, high-gain beasts! The 496R is a high output pickup with an aggressive edge that cuts through the mix with a searing sustain. The 500T boasts an even higher output, with increased note definition and is absolutely perfect for dropping some weighty palm-muted chugging. Whether you're playing along to your favourite tracks at home, or blowing minds - and possibly a few ear drums - to an adoring crowd, these magnificent humbuckers will not disappoint.</p><p>Control over the pickups comes in the form of independent volume pots for each pickups, a master tone pot, and a silent, aviation-grade toggle switch for flawless pickup selection.</p><h3> Gig-ready setup </h3><p>Along with the G-FORCE tuning system, the Gibson 2017 Explorer HP has a titanium zero-fret adjustable nut, affording incredible tone, sustain and durability whilst allowing you to set string action with absolute precision. Fitted to the body is an aluminium Tune-o-Matic bridge with titanium saddles, which is partnered with an aluminium stopbar tailpiece with locking studs. The bridge/tailpiece combo creates a seamless connection between strings and body to optimise intonation and sustain.</p><p>Along with the classic Explorer headstock shape, body and neck profiles, and powerful output, Gibson have installed the iconic Explorer multi-ply pickguard. Each model is supplied with a specially designed Explorer hardshell case in brown, with plush interior to offer a stylish and protective companion. As well as a case, you will also receive a Gibson USA multi-tool, premium cloth, polishing cloth, and owner's manual.</p></div></div></div>",mysite,guitar,Gibson Guitars,TRUE,1,2,,,,,434-434-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/1fa27cca4f82120d75527137ce02e3df.jpeg,1,,FALSE,Gibson 2017 Explorer HP Electric Guitar - Heritage Cherry,Gibson 2017 Explorer HP Electric Guitar - Heritage Cherry,,,,,,,,,,,,,,,Kg,,,active
gibson-2017-explorer-hp-electric-guitar-heritage-cherry-434,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/6098361ba1b27c24b08ed9a382f2a7bd.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-explorer-hp-electric-guitar-heritage-cherry-434,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/0aa915f95b699a1534c8067bbce7b6c4.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-explorer-hp-electric-guitar-heritage-cherry-434,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/ce65d7ce1ebeeaab81460dee47b71f4a.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-explorer-hp-electric-guitar-heritage-cherry-434,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/1bbc5c4787954d3d5c6533f5eaacd394.jpeg,5,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-explorer-hp-electric-guitar-heritage-cherry-434,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/beda9749ecd8feea62d591d5d7eb4ff5.jpeg,6,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-explorer-hp-electric-guitar-heritage-cherry-434,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/09e6b9b6537a581f109dff005eb93351.jpeg,7,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-sg-standard-electric-guitar-autumn-shade-600,Gibson USA 2018 SG Standard Electric Guitar - Autumn Shade,"<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Legendary slimline double-cutaway body profile in mahogany</li><li>Mahogany neck shaped to slimtaper profile for comfort and speed</li><li>Rosewood fingerboard decorated with acrylic trapezoid inlays</li><li>Equipped with '61 humbuckers to recreate classic tones with high-gain output</li><li>Black 'Top Hat' knobs add to the vintage visual aesthetic</li><li>Locking kidney tuning machines maintain integrity dutifully</li><li>Gig-ready hardware guarantees excellent definition and sustain</li><li>Includes hardshell case and accessory kit</li></ul><p>The Gibson USA 2018 SG Standard Electric Guitar offers up the awesome power of the legendary '61 model, with appointments that are designed to recreate the sonic powerhouse that made it a classic. Not only that, but the inclusion of modern improvements goes towards making the 2018 SG Standard a standout. Add a hardshell case and accessory kit and you've got yourself quite the package!</p><h3>Sublime solidbody SG</h3><p>The Gibson USA 2018 SG Standard is built and shaped to the classic slimline double-cutaway """"horns"""" profile we've all come to know and love. The unfussy yet undeniably cool design has often been imitated but never equalled. With gently bevelled edges and a balanced weight distribution, the 2018 SG is comfortable in the hands and a joy to wield. The body is crafted from mahogany, a tonewood that is favoured by Gibson due to its ability to generate masses of power infused with warmth. The finish is protected by a coating of gloss nitrocellulose lacquer that protects against unwanted blemishes detracting from the visual aesthetic.</p><h3>Fast playing neck</h3><p>Fitted to the body is a deftly crafted mahogany neck, which is shaped to the slimtaper profile for a lightning fast feel. Married to the neck is a luxurious rosewood fingerboard, which is home to 22 medium frets that have been cryogenically treated. The fingerboard is decorated with acrylic trapezoid position inlays, whilst white binding guarantees seamless transitions between every fret.</p><h3>'61 humbuckers</h3><p>To recreate classic '61 tone, the 2018 SG Standard is equipped with Gibson's 61R in the neck, and 61T in the bridge. Designed to produce a high-gain output, these humbuckers not only offer a sweet rendition of those early pickups, but also slide perfectly into modern day rock styles too. Control over the pickups comes in the form of a pair of volume pots, a pair of tone pots, and a three-way toggle switch to select either pickup independently or both simultaneously. In keeping with the vintage vibe, black 'Top Hat' knobs have been employed as the control pots.</p><h3>Gig-ready hardware</h3><p>The headstock is home to a bell-shaped chrome truss rod cover, whilst the distinctive Gibson logo resides between the locking kidney tuning machines. The tuners and Tektoid nut work dutifully to uphold tuning integrity and string tension. The body is home to the chrome finished aluminium Tune-O-Matic bridge, which is paired with an aluminium stop bar tailpiece, a combination that anchors each string securely to optimise intonation and sustain throughout the most emphatic of performances.</p></div></div></div>",mysite,guitar,Gibson Guitars,TRUE,1,2,,,,,600-600-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/ecbbe8cfa5a58a5287500527435d4c89.jpeg,1,,FALSE,Gibson USA 2018 SG Standard Electric Guitar - Autumn Shade,Gibson USA 2018 SG Standard Electric Guitar - Autumn Shade,,,,,,,,,,,,,,,Kg,,,active
gibson-usa-2018-sg-standard-electric-guitar-autumn-shade-600,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/3ed0076504a780b47d45e8f59ae6b817.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-sg-standard-electric-guitar-autumn-shade-600,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/1e12e86a8773a531f63bf4e6ebc1abf5.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-sg-standard-electric-guitar-autumn-shade-600,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/c439d90c64bd50d865a6a9abc0ae44fd.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-sg-standard-electric-guitar-autumn-shade-600,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/cbdf8d69805274b7b42f3783eb5b27ff.jpeg,5,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-sg-standard-electric-guitar-autumn-shade-600,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/c1bb6832c71241987e20dc234c5bf2dc.jpeg,6,,,,,,,,,,,,,,,,,,,,,,
